Request On,Departure - Destination,Departure Date,Stop,Departure Time - Arrival Time (Price)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,"08:20 - 18:05 (RM1,096.09)"
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,08:20 - 22:00 (RM586.10)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,"12:40 - 18:05 (RM1,116.10)"
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,12:40 - 22:45 (RM606.10)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,12:40 - 22:00 (RM606.10)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,18:10 - 10:55 (RM586.10)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,18:10 - 22:45 (RM586.10)
15/12/2021 01:20:20,AOR - KCH,12/18/2021,1 stop,20:05 - 10:55 (RM586.10)
15/12/2021 01:20:34,AOR - KUL,12/18/2021,Direct,08:20 - 09:25 (RM94.30)
15/12/2021 01:20:34,AOR - KUL,12/18/2021,Direct,12:40 - 13:45 (RM114.30)
15/12/2021 01:20:34,AOR - KUL,12/18/2021,Direct,18:10 - 19:10 (RM94.30)
15/12/2021 01:20:34,AOR - KUL,12/18/2021,Direct,20:05 - 21:25 (RM94.30)
15/12/2021 01:20:46,AOR - LBU,12/18/2021,1 stop,08:20 - 19:10 (RM456.10)
15/12/2021 01:20:46,AOR - LBU,12/18/2021,1 stop,12:40 - 19:10 (RM476.10)
15/12/2021 01:20:46,AOR - LBU,12/18/2021,1 stop,12:40 - 10:05 (RM446.10)
15/12/2021 01:20:46,AOR - LBU,12/18/2021,1 stop,18:10 - 10:05 (RM426.10)
15/12/2021 01:20:46,AOR - LBU,12/18/2021,1 stop,20:05 - 10:05 (RM426.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,08:20 - 15:20 (RM686.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,08:20 - 18:15 (RM686.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,12:40 - 08:25 (RM526.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,12:40 - 18:15 (RM706.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,18:10 - 08:25 (RM506.10)
15/12/2021 01:21:10,AOR - MYY,12/18/2021,1 stop,20:05 - 08:25 (RM506.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,08:20 - 18:20 (RM876.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,08:20 - 13:50 (RM626.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,12:40 - 09:10 (RM646.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,12:40 - 18:20 (RM896.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,18:10 - 09:10 (RM626.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,18:10 - 15:50 (RM706.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,20:05 - 09:10 (RM626.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,20:05 - 15:50 (RM706.10)
15/12/2021 01:21:38,AOR - SDK,12/18/2021,1 stop,20:05 - 18:20 (RM626.10)
15/12/2021 01:21:51,AOR - SBW,12/18/2021,1 stop,08:20 - 21:30 (RM666.09)
15/12/2021 01:21:51,AOR - SBW,12/18/2021,1 stop,12:40 - 21:30 (RM686.10)
15/12/2021 01:21:51,AOR - SBW,12/18/2021,1 stop,12:40 - 09:10 (RM686.10)
15/12/2021 01:21:51,AOR - SBW,12/18/2021,1 stop,18:10 - 09:10 (RM666.09)
15/12/2021 01:21:51,AOR - SBW,12/18/2021,1 stop,20:05 - 09:10 (RM666.09)
15/12/2021 01:22:02,AOR - TGG,12/18/2021,1 stop,08:20 - 13:50 (RM316.10)
15/12/2021 01:22:02,AOR - TGG,12/18/2021,1 stop,08:20 - 20:05 (RM316.10)
15/12/2021 01:22:02,AOR - TGG,12/18/2021,1 stop,12:40 - 20:05 (RM336.11)
15/12/2021 01:22:02,AOR - TGG,12/18/2021,1 stop,20:05 - 15:35 (RM316.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,08:20 - 20:40 (RM486.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,08:20 - 15:45 (RM586.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,08:20 - 18:25 (RM526.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,12:40 - 20:40 (RM506.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,12:40 - 18:25 (RM546.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,18:10 - 09:15 (RM486.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,18:10 - 09:55 (RM486.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,20:05 - 09:55 (RM486.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,20:05 - 09:15 (RM486.10)
15/12/2021 01:22:13,AOR - TWU,12/18/2021,1 stop,20:05 - 14:20 (RM486.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,08:30 - 17:45 (RM676.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,09:50 - 17:45 (RM756.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,10:35 - 17:45 (RM676.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,10:35 - 19:40 (RM676.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,11:50 - 19:40 (RM606.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,11:50 - 17:45 (RM606.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,12:30 - 17:45 (RM606.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,12:30 - 19:40 (RM606.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,13:25 - 19:40 (RM546.10)
15/12/2021 01:22:25,BKI - AOR,12/18/2021,1 stop,14:10 - 19:40 (RM676.10)
15/12/2021 01:23:13,BKI - JHB,12/18/2021,Direct,09:40 - 11:55 (RM524.30)
15/12/2021 01:23:13,BKI - JHB,12/18/2021,Direct,21:35 - 23:50 (RM464.30)
15/12/2021 01:23:25,BKI - KBR,12/18/2021,Direct,10:45 - 13:20 (RM564.30)
15/12/2021 01:23:36,BKI - KCH,12/18/2021,Direct,07:00 - 08:25 (RM194.30)
15/12/2021 01:23:36,BKI - KCH,12/18/2021,Direct,16:35 - 18:00 (RM224.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,08:30 - 11:05 (RM494.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,09:50 - 12:25 (RM574.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,10:35 - 13:05 (RM494.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,11:50 - 14:20 (RM424.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,12:30 - 15:00 (RM424.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,13:25 - 16:00 (RM364.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,14:10 - 16:40 (RM494.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,15:00 - 17:30 (RM364.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,15:50 - 18:20 (RM364.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,16:40 - 19:10 (RM364.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,17:45 - 20:20 (RM424.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,20:20 - 22:55 (RM324.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,21:00 - 23:30 (RM364.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,22:05 - 00:40 (RM424.30)
15/12/2021 01:23:47,BKI - KUL,12/18/2021,Direct,22:55 - 01:25 (RM364.30)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,08:30 - 14:35 (RM786.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,08:30 - 14:10 (RM786.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,08:30 - 15:25 (RM786.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,09:50 - 15:25 (RM866.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,09:50 - 16:10 (RM866.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,10:35 - 16:10 (RM786.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,12:30 - 18:55 (RM676.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,13:25 - 19:55 (RM596.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,13:25 - 18:55 (RM616.10)
15/12/2021 01:24:12,BKI - LGK,12/18/2021,1 stop,14:10 - 19:55 (RM726.10)
15/12/2021 01:24:25,BKI - MYY,12/18/2021,Direct,13:25 - 14:15 (RM294.30)
15/12/2021 01:24:35,BKI - PEN,12/18/2021,Direct,07:05 - 09:45 (RM439.30)
15/12/2021 01:24:35,BKI - PEN,12/18/2021,Direct,16:20 - 19:05 (RM439.30)
15/12/2021 01:24:47,BKI - SDK,12/18/2021,Direct,10:20 - 11:10 (RM134.00)
15/12/2021 01:24:47,BKI - SDK,12/18/2021,Direct,11:45 - 12:30 (RM134.00)
15/12/2021 01:24:47,BKI - SDK,12/18/2021,Direct,12:50 - 13:35 (RM134.00)
15/12/2021 01:24:58,BKI - SBW,12/18/2021,Direct,19:20 - 20:35 (RM124.30)
15/12/2021 01:25:20,BKI - TWU,12/18/2021,Direct,06:10 - 07:05 (RM174.00)
15/12/2021 01:25:20,BKI - TWU,12/18/2021,Direct,07:30 - 08:35 (RM224.00)
15/12/2021 01:25:20,BKI - TWU,12/18/2021,Direct,09:05 - 10:00 (RM314.00)
15/12/2021 01:25:20,BKI - TWU,12/18/2021,Direct,15:15 - 16:10 (RM354.00)
15/12/2021 01:25:32,BTU - AOR,12/18/2021,1 stop,09:00 - 19:40 (RM342.11)
15/12/2021 01:25:32,BTU - AOR,12/18/2021,1 stop,09:00 - 17:45 (RM342.11)
15/12/2021 01:25:32,BTU - AOR,12/18/2021,1 stop,16:50 - 10:40 (RM342.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,09:00 - 16:55 (RM382.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,09:00 - 20:05 (RM382.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,09:00 - 18:15 (RM382.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,09:00 - 15:50 (RM382.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,16:50 - 08:25 (RM332.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,16:50 - 11:30 (RM382.11)
15/12/2021 01:26:32,BTU - KBR,12/18/2021,1 stop,16:50 - 10:35 (RM382.11)
15/12/2021 01:26:45,BTU - KCH,12/18/2021,Direct,08:20 - 09:10 (RM224.00)
15/12/2021 01:26:45,BTU - KCH,12/18/2021,Direct,12:40 - 13:30 (RM294.00)
15/12/2021 01:26:45,BTU - KCH,12/18/2021,Direct,18:55 - 19:45 (RM194.00)
15/12/2021 01:26:57,BTU - KUL,12/18/2021,Direct,09:00 - 11:05 (RM160.30)
15/12/2021 01:26:57,BTU - KUL,12/18/2021,Direct,16:50 - 18:55 (RM160.30)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 19:55 (RM392.11)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 14:35 (RM452.10)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 16:10 (RM452.10)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 15:25 (RM452.10)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 18:55 (RM412.11)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,09:00 - 14:10 (RM452.10)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,16:50 - 09:30 (RM412.11)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,16:50 - 09:05 (RM412.11)
15/12/2021 01:27:20,BTU - LGK,12/18/2021,1 stop,16:50 - 12:10 (RM412.11)
15/12/2021 01:27:45,BTU - PEN,12/18/2021,1 stop,09:00 - 16:20 (RM492.11)
15/12/2021 01:27:45,BTU - PEN,12/18/2021,1 stop,09:00 - 20:25 (RM382.11)
15/12/2021 01:27:45,BTU - PEN,12/18/2021,1 stop,12:40 - 20:30 (RM792.72)
15/12/2021 01:27:45,BTU - PEN,12/18/2021,1 stop,16:50 - 12:15 (RM382.11)
15/12/2021 01:28:23,BTU - TGG,12/18/2021,1 stop,09:00 - 20:05 (RM382.11)
15/12/2021 01:28:23,BTU - TGG,12/18/2021,1 stop,09:00 - 13:50 (RM382.11)
15/12/2021 01:29:33,IPH - JHB,12/18/2021,Direct,15:25 - 16:25 (RM124.30)
15/12/2021 01:32:05,JHB - BKI,12/18/2021,Direct,18:55 - 21:10 (RM524.30)
15/12/2021 01:32:29,JHB - IPH,12/18/2021,Direct,14:00 - 15:00 (RM124.30)
15/12/2021 01:32:53,JHB - KBR,12/18/2021,Direct,12:00 - 13:15 (RM174.30)
15/12/2021 01:33:05,JHB - KCH,12/18/2021,Direct,14:00 - 15:25 (RM594.30)
15/12/2021 01:33:19,JHB - KUL,12/18/2021,Direct,16:50 - 17:45 (RM144.30)
15/12/2021 01:33:19,JHB - KUL,12/18/2021,Direct,21:00 - 21:50 (RM124.30)
15/12/2021 01:33:31,JHB - LBU,12/18/2021,1 stop,16:50 - 10:05 (RM476.10)
15/12/2021 01:33:31,JHB - LBU,12/18/2021,1 stop,21:00 - 10:05 (RM456.10)
15/12/2021 01:33:43,JHB - LGK,12/18/2021,Direct,10:25 - 11:45 (RM414.30)
15/12/2021 01:33:55,JHB - MYY,12/18/2021,Direct,15:20 - 17:15 (RM594.30)
15/12/2021 01:34:06,JHB - PEN,12/18/2021,Direct,08:50 - 10:00 (RM264.30)
15/12/2021 01:34:06,JHB - PEN,12/18/2021,Direct,12:20 - 13:30 (RM304.30)
15/12/2021 01:34:06,JHB - PEN,12/18/2021,Direct,15:35 - 16:45 (RM354.30)
15/12/2021 01:34:31,JHB - SBW,12/18/2021,Direct,17:40 - 19:20 (RM324.30)
15/12/2021 01:34:43,JHB - TGG,12/18/2021,1 stop,21:00 - 15:35 (RM195.99)
15/12/2021 01:35:18,KBR - BKI,12/18/2021,Direct,13:45 - 16:15 (RM564.30)
15/12/2021 01:35:29,KBR - BTU,12/18/2021,1 stop,08:50 - 16:25 (RM486.11)
15/12/2021 01:35:29,KBR - BTU,12/18/2021,1 stop,09:45 - 16:25 (RM486.11)
15/12/2021 01:35:29,KBR - BTU,12/18/2021,1 stop,20:30 - 16:25 (RM486.11)
15/12/2021 01:35:53,KBR - JHB,12/18/2021,Direct,13:40 - 14:55 (RM174.30)
15/12/2021 01:36:17,KBR - KCH,12/18/2021,Direct,11:30 - 13:20 (RM474.30)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,08:50 - 10:00 (RM154.31)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,09:45 - 10:50 (RM154.31)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,14:00 - 15:10 (RM154.31)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,16:20 - 17:35 (RM104.30)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,17:20 - 18:30 (RM104.30)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,18:40 - 19:50 (RM104.30)
15/12/2021 01:36:28,KBR - KUL,12/18/2021,Direct,20:30 - 21:40 (RM104.30)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,08:50 - 19:10 (RM516.10)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,09:45 - 19:10 (RM516.10)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,14:00 - 10:05 (RM486.11)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,16:20 - 10:05 (RM436.11)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,17:20 - 10:05 (RM436.11)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,18:40 - 10:05 (RM436.11)
15/12/2021 01:36:41,KBR - LBU,12/18/2021,1 stop,20:30 - 10:05 (RM436.11)
15/12/2021 01:36:53,KBR - LGK,12/18/2021,Direct,11:30 - 12:30 (RM134.30)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,08:50 - 18:15 (RM746.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,08:50 - 15:20 (RM746.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,09:45 - 15:20 (RM746.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,09:45 - 18:15 (RM746.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,14:00 - 08:25 (RM566.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,16:20 - 08:25 (RM516.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,17:20 - 08:25 (RM516.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,18:40 - 08:25 (RM516.10)
15/12/2021 01:37:05,KBR - MYY,12/18/2021,1 stop,20:30 - 08:25 (RM516.10)
15/12/2021 01:37:17,KBR - PEN,12/18/2021,Direct,14:25 - 15:20 (RM94.30)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,08:50 - 18:20 (RM936.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,09:45 - 18:20 (RM936.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,14:00 - 09:10 (RM686.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,16:20 - 09:10 (RM636.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,17:20 - 09:10 (RM636.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,18:40 - 09:10 (RM636.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,18:40 - 15:50 (RM716.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,20:30 - 15:50 (RM716.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,20:30 - 09:10 (RM636.11)
15/12/2021 01:37:29,KBR - SDK,12/18/2021,1 stop,20:30 - 18:20 (RM636.11)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,08:50 - 21:30 (RM726.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,09:45 - 21:30 (RM726.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,14:00 - 09:10 (RM726.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,14:00 - 21:30 (RM726.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,16:20 - 09:10 (RM676.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,16:20 - 21:30 (RM676.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,17:20 - 09:10 (RM676.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,18:40 - 09:10 (RM676.10)
15/12/2021 01:37:42,KBR - SBW,12/18/2021,1 stop,20:30 - 09:10 (RM676.10)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,08:50 - 13:50 (RM376.11)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,08:50 - 20:05 (RM376.11)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,09:45 - 13:50 (RM376.11)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,09:45 - 20:05 (RM376.11)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,14:00 - 20:05 (RM376.11)
15/12/2021 01:37:55,KBR - TGG,12/18/2021,1 stop,20:30 - 15:35 (RM326.11)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,08:50 - 18:25 (RM586.11)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,08:50 - 15:45 (RM646.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,08:50 - 20:40 (RM546.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,09:45 - 18:25 (RM586.11)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,09:45 - 20:40 (RM546.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,09:45 - 15:45 (RM646.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,14:00 - 20:40 (RM546.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,18:40 - 09:15 (RM496.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,20:30 - 09:15 (RM496.10)
15/12/2021 01:38:07,KBR - TWU,12/18/2021,1 stop,20:30 - 09:55 (RM496.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,06:45 - 12:15 (RM466.09)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,06:45 - 19:40 (RM436.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,06:45 - 17:45 (RM436.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,10:20 - 19:40 (RM546.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,10:20 - 17:45 (RM546.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,"13:55 - 19:40 (RM1,686.10)"
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,"13:55 - 10:40 (RM1,686.10)"
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,18:45 - 10:40 (RM486.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,22:25 - 10:40 (RM486.10)
15/12/2021 01:38:20,KCH - AOR,12/18/2021,1 stop,22:25 - 17:45 (RM486.10)
15/12/2021 01:38:34,KCH - BKI,12/18/2021,Direct,08:55 - 10:20 (RM194.30)
15/12/2021 01:38:34,KCH - BKI,12/18/2021,Direct,14:45 - 16:10 (RM164.30)
15/12/2021 01:38:46,KCH - BTU,12/18/2021,Direct,07:00 - 07:55 (RM134.00)
15/12/2021 01:38:46,KCH - BTU,12/18/2021,Direct,11:20 - 12:15 (RM164.00)
15/12/2021 01:38:46,KCH - BTU,12/18/2021,Direct,17:35 - 18:30 (RM164.00)
15/12/2021 01:39:09,KCH - JHB,12/18/2021,Direct,08:35 - 10:00 (RM414.30)
15/12/2021 01:39:09,KCH - JHB,12/18/2021,Direct,15:50 - 17:15 (RM334.30)
15/12/2021 01:39:21,KCH - KBR,12/18/2021,Direct,09:15 - 11:05 (RM854.30)
15/12/2021 01:39:44,KCH - KUL,12/18/2021,Direct,06:45 - 08:30 (RM234.30)
15/12/2021 01:39:44,KCH - KUL,12/18/2021,Direct,10:20 - 12:05 (RM364.30)
15/12/2021 01:39:44,KCH - KUL,12/18/2021,Direct,"13:55 - 15:45 (RM1,504.30)"
15/12/2021 01:39:44,KCH - KUL,12/18/2021,Direct,18:45 - 20:30 (RM304.30)
15/12/2021 01:39:44,KCH - KUL,12/18/2021,Direct,22:25 - 00:10 (RM304.30)
15/12/2021 01:40:20,KCH - MYY,12/18/2021,Direct,06:20 - 07:20 (RM144.00)
15/12/2021 01:40:20,KCH - MYY,12/18/2021,Direct,11:45 - 12:50 (RM164.00)
15/12/2021 01:40:20,KCH - MYY,12/18/2021,Direct,14:40 - 15:45 (RM164.00)
15/12/2021 01:40:20,KCH - MYY,12/18/2021,Direct,20:10 - 21:15 (RM144.00)
15/12/2021 01:40:32,KCH - PEN,12/18/2021,Direct,18:30 - 20:30 (RM414.30)
15/12/2021 01:40:55,KCH - SBW,12/18/2021,Direct,09:35 - 10:15 (RM474.00)
15/12/2021 01:40:55,KCH - SBW,12/18/2021,Direct,13:45 - 14:25 (RM284.00)
15/12/2021 01:40:55,KCH - SBW,12/18/2021,Direct,16:40 - 17:20 (RM194.00)
15/12/2021 01:40:55,KCH - SBW,12/18/2021,Direct,18:55 - 19:35 (RM194.00)
15/12/2021 01:41:09,KCH - TGG,12/18/2021,1 stop,06:45 - 13:50 (RM476.10)
15/12/2021 01:41:09,KCH - TGG,12/18/2021,1 stop,06:45 - 20:05 (RM476.10)
15/12/2021 01:41:09,KCH - TGG,12/18/2021,1 stop,10:20 - 20:05 (RM586.11)
15/12/2021 01:41:09,KCH - TGG,12/18/2021,1 stop,"13:55 - 20:05 (RM1,726.10)"
15/12/2021 01:41:09,KCH - TGG,12/18/2021,1 stop,22:25 - 15:35 (RM526.10)
15/12/2021 01:41:22,KCH - TWU,12/18/2021,1 stop,08:55 - 16:10 (RM448.60)
15/12/2021 01:41:34,KUL - AOR,12/18/2021,Direct,06:45 - 07:55 (RM94.30)
15/12/2021 01:41:34,KUL - AOR,12/18/2021,Direct,11:05 - 12:15 (RM144.30)
15/12/2021 01:41:34,KUL - AOR,12/18/2021,Direct,16:35 - 17:45 (RM114.30)
15/12/2021 01:41:34,KUL - AOR,12/18/2021,Direct,18:30 - 19:40 (RM114.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,05:25 - 08:05 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,06:45 - 09:25 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,07:40 - 10:10 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,08:45 - 11:25 (RM744.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,09:25 - 12:05 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,10:25 - 13:00 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,11:55 - 14:35 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,12:45 - 15:25 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,13:35 - 16:15 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,17:15 - 19:55 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,17:35 - 20:15 (RM834.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,18:00 - 20:35 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,19:00 - 21:40 (RM574.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,19:45 - 22:30 (RM494.30)
15/12/2021 01:41:46,KUL - BKI,12/18/2021,Direct,20:50 - 23:30 (RM494.30)
15/12/2021 01:41:58,KUL - BTU,12/18/2021,Direct,06:20 - 08:35 (RM160.30)
15/12/2021 01:41:58,KUL - BTU,12/18/2021,Direct,14:10 - 16:25 (RM264.30)
15/12/2021 01:42:22,KUL - JHB,12/18/2021,Direct,12:40 - 13:35 (RM124.30)
15/12/2021 01:42:22,KUL - JHB,12/18/2021,Direct,19:35 - 20:35 (RM124.30)
